268|33.7174|-84.40915|(33.7174, -84.40915)
269|33.76826|-84.44993|(33.76826, -84.44993)
270|33.77258|-84.40833|(33.77258, -84.40833)
271|33.75177|-84.4857|(33.75177, -84.4857)
272|33.84191|-84.37415|(33.84191, -84.37415)
273|33.76325|-84.42562|(33.76325, -84.42562)
274|33.76293|-84.38714|(33.76293, -84.38714)
275|33.75995|-84.41312|(33.75995, -84.41312)
276|33.78658|-84.39648|(33.78658, -84.39648)
277|33.70331|-84.49226|(33.70331, -84.49226)
278|33.71808|-84.41564|(33.71808, -84.41564)
279|33.77853|-84.38431|(33.77853, -84.38431)
280|33.80881|-84.3951|(33.80881, -84.3951)
281|33.75227|-84.49264|(33.75227, -84.49264)
282|33.75207|-84.39214|(33.75207, -84.39214)
283|33.76795|-84.50611|(33.76795, -84.50611)
284|33.75439|-84.37253|(33.75439, -84.37253)
285|33.67479|-84.41619|(33.67479, -84.41619)
286|33.79425|-84.35062|(33.79425, -84.35062)
287|33.79832|-84.45903|(33.79832, -84.45903)
288|33.74533|-84.42545|(33.74533, -84.42545)
289|33.7899|-84.40265|(33.7899, -84.40265)
290|33.80402|-84.40791|(33.80402, -84.40791)
291|33.75381|-84.47425|(33.75381, -84.47425)
292|33.74651|-84.40675|(33.74651, -84.40675)
293|33.71988|-84.46748|(33.71988, -84.46748)
294|33.78999|-84.47156|(33.78999, -84.47156)
295|33.75247|-84.38983|(33.75247, -84.38983)
296|33.77917|-84.37755|(33.77917, -84.37755)
297|33.71017|-84.48613|(33.71017, -84.48613)
298|33.76037|-84.45412|(33.76037, -84.45412)
299|33.8138|-84.38957|(33.8138, -84.38957)
300|33.78096|-84.368|(33.78096, -84.368)
301|33.67339|-84.37144|(33.67339, -84.37144)
302|33.84572|-84.38037|(33.84572, -84.38037)
303|33.74405|-84.4702|(33.74405, -84.4702)
304|33.74619|-84.3763|(33.74619, -84.3763)
305|33.74473|-84.38237|(33.74473, -84.38237)
306|33.75169|-84.41777|(33.75169, -84.41777)
307|33.75222|-84.39008|(33.75222, -84.39008)
308|33.7562|-84.35886|(33.7562, -84.35886)
309|33.64964|-84.35758|(33.64964, -84.35758)
310|33.75971|-84.46043|(33.75971, -84.46043)
311|33.74561|-84.37157|(33.74561, -84.37157)
312|33.68638|-84.50987|(33.68638, -84.50987)
313|33.72241|-84.43962|(33.72241, -84.43962)
314|33.77206|-84.37869|(33.77206, -84.37869)
315|33.81267|-84.37412|(33.81267, -84.37412)
316|33.71283|-84.3885|(33.71283, -84.3885)
317|33.72952|-84.40714|(33.72952, -84.40714)
318|33.68012|-84.39573|(33.68012, -84.39573)
319|33.74184|-84.33511|(33.74184, -84.33511)
320|33.84221|-84.35822|(33.84221, -84.35822)
321|33.82349|-84.37874|(33.82349, -84.37874)
322|33.76288|-84.43397|(33.76288, -84.43397)
323|33.75757|-84.39487|(33.75757, -84.39487)
324|33.79632|-84.41724|(33.79632, -84.41724)
325|33.7506|-84.39706|(33.7506, -84.39706)
326|33.74833|-84.39183|(33.74833, -84.39183)
327|33.7142|-84.3718|(33.7142, -84.3718)
328|33.78125|-84.45369|(33.78125, -84.45369)
329|33.78297|-84.37993|(33.78297, -84.37993)
330|33.76626|-84.45858|(33.76626, -84.45858)
331|33.6885|-84.3915|(33.6885, -84.3915)
332|33.76507|-84.4042|(33.76507, -84.4042)
333|33.77141|-84.43377|(33.77141, -84.43377)
334|33.84785|-84.43021|(33.84785, -84.43021)
335|33.77219|-84.35049|(33.77219, -84.35049)
336|33.78722|-84.49347|(33.78722, -84.49347)
337|33.77412|-84.36228|(33.77412, -84.36228)
338|33.76406|-84.50078|(33.76406, -84.50078)
339|33.77478|-84.38893|(33.77478, -84.38893)
340|33.76405|-84.37251|(33.76405, -84.37251)
341|33.69837|-84.35567|(33.69837, -84.35567)
342|33.77025|-84.37147|(33.77025, -84.37147)
343|33.72856|-84.38064|(33.72856, -84.38064)
344|33.80426|-84.39375|(33.80426, -84.39375)
345|33.7816|-84.37952|(33.7816, -84.37952)
346|33.76064|-84.51958|(33.76064, -84.51958)
347|33.78178|-84.37766|(33.78178, -84.37766)
348|33.76089|-84.39183|(33.76089, -84.39183)
349|33.73566|-84.33101|(33.73566, -84.33101)
350|33.69118|-84.48938|(33.69118, -84.48938)
351|33.7354|-84.33025|(33.7354, -84.33025)
352|33.76948|-84.37287|(33.76948, -84.37287)
353|33.74179|-84.34973|(33.74179, -84.34973)
354|33.74919|-84.49309|(33.74919, -84.49309)
355|33.68131|-84.41149|(33.68131, -84.41149)
356|33.70558|-84.46103|(33.70558, -84.46103)
357|33.80251|-84.39773|(33.80251, -84.39773)
358|33.70055|-84.45149|(33.70055, -84.45149)
359|33.86746|-84.43412|(33.86746, -84.43412)
360|33.75943|-84.52074|(33.75943, -84.52074)
361|33.67414|-84.39962|(33.67414, -84.39962)
362|33.76525|-84.41128|(33.76525, -84.41128)
363|33.76774|-84.39478|(33.76774, -84.39478)
364|33.73944|-84.44186|(33.73944, -84.44186)
365|33.75161|-84.39112|(33.75161, -84.39112)
366|33.67335|-84.5191|(33.67335, -84.5191)
367|33.68299|-84.50129|(33.68299, -84.50129)
368|33.71619|-84.36976|(33.71619, -84.36976)
369|33.74569|-84.41786|(33.74569, -84.41786)
370|33.66328|-84.39236|(33.66328, -84.39236)
371|33.81912|-84.36255|(33.81912, -84.36255)
372|33.67424|-84.49697|(33.67424, -84.49697)
373|33.75365|-84.39118|(33.75365, -84.39118)
374|33.84512|-84.42541|(33.84512, -84.42541)
375|33.74856|-84.46121|(33.74856, -84.46121)
376|33.77659|-84.38459|(33.77659, -84.38459)
377|33.76234|-84.35933|(33.76234, -84.35933)
378|33.7805|-84.38752|(33.7805, -84.38752)
379|33.6639|-84.52377|(33.6639, -84.52377)
380|33.73528|-84.41421|(33.73528, -84.41421)
381|33.85015|-84.43213|(33.85015, -84.43213)
382|33.80958|-84.39294|(33.80958, -84.39294)
383|33.74087|-84.48008|(33.74087, -84.48008)
384|33.75218|-84.35071|(33.75218, -84.35071)
385|33.73256|-84.45944|(33.73256, -84.45944)
386|33.75884|-84.36847|(33.75884, -84.36847)
387|33.7523|-84.44185|(33.7523, -84.44185)
388|33.70371|-84.49012|(33.70371, -84.49012)
389|33.79163|-84.40099|(33.79163, -84.40099)
390|33.70055|-84.39895|(33.70055, -84.39895)
391|33.68274|-84.40902|(33.68274, -84.40902)
392|33.77824|-84.4482|(33.77824, -84.4482)
393|33.72524|-84.44378|(33.72524, -84.44378)
394|33.76226|-84.38755|(33.76226, -84.38755)
395|33.77255|-84.38249|(33.77255, -84.38249)
396|33.77617|-84.47272|(33.77617, -84.47272)
397|33.76679|-84.35282|(33.76679, -84.35282)
398|33.78357|-84.40298|(33.78357, -84.40298)
399|33.78842|-84.38126|(33.78842, -84.38126)
400|33.81558|-84.366|(33.81558, -84.366)
401|33.74267|-84.42343|(33.74267, -84.42343)
402|33.73824|-84.41408|(33.73824, -84.41408)
403|33.82342|-84.36537|(33.82342, -84.36537)
404|33.84475|-84.42693|(33.84475, -84.42693)
405|33.73695|-84.39605|(33.73695, -84.39605)
406|33.80448|-84.41348|(33.80448, -84.41348)
407|33.74747|-84.39415|(33.74747, -84.39415)
408|33.72234|-84.32885|(33.72234, -84.32885)
409|33.65718|-84.51008|(33.65718, -84.51008)
410|33.76152|-84.38672|(33.76152, -84.38672)
411|33.76016|-84.46284|(33.76016, -84.46284)
412|33.76463|-84.39458|(33.76463, -84.39458)
413|33.67302|-84.3996|(33.67302, -84.3996)
414|33.77134|-84.37932|(33.77134, -84.37932)
415|33.74238|-84.39664|(33.74238, -84.39664)
416|33.73892|-84.39734|(33.73892, -84.39734)
417|33.738|-84.4923|(33.738, -84.4923)
418|33.76377|-84.42367|(33.76377, -84.42367)
419|33.75474|-84.36454|(33.75474, -84.36454)
420|33.74079|-84.38034|(33.74079, -84.38034)
421|33.79848|-84.43337|(33.79848, -84.43337)
422|33.73738|-84.41498|(33.73738, -84.41498)
423|33.67051|-84.50299|(33.67051, -84.50299)
424|33.71688|-84.43858|(33.71688, -84.43858)
425|33.67813|-84.40339|(33.67813, -84.40339)
426|33.75557|-84.38427|(33.75557, -84.38427)
427|33.76918|-84.51471|(33.76918, -84.51471)
428|33.72635|-84.39861|(33.72635, -84.39861)
429|33.73773|-84.41962|(33.73773, -84.41962)
430|33.73292|-84.459|(33.73292, -84.459)
431|33.77691|-84.47396|(33.77691, -84.47396)
432|33.74619|-84.36623|(33.74619, -84.36623)
433|33.73207|-84.40541|(33.73207, -84.40541)
434|33.68841|-84.48742|(33.68841, -84.48742)
435|33.77067|-84.38023|(33.77067, -84.38023)
436|33.74873|-84.34337|(33.74873, -84.34337)
437|33.77252|-84.37126|(33.77252, -84.37126)
438|33.75883|-84.34079|(33.75883, -84.34079)
439|33.76509|-84.3833|(33.76509, -84.3833)
440|33.78589|-84.45636|(33.78589, -84.45636)
441|33.68598|-84.53547|(33.68598, -84.53547)
442|33.79843|-84.36827|(33.79843, -84.36827)
443|33.75752|-84.39191|(33.75752, -84.39191)
444|33.79348|-84.37237|(33.79348, -84.37237)
445|33.66699|-84.5159|(33.66699, -84.5159)
446|33.75505|-84.5167|(33.75505, -84.5167)
447|33.70825|-84.35915|(33.70825, -84.35915)
448|33.74088|-84.41236|(33.74088, -84.41236)
449|33.78153|-84.48532|(33.78153, -84.48532)
450|33.75712|-84.43869|(33.75712, -84.43869)
451|33.74702|-84.3584|(33.74702, -84.3584)
452|33.72166|-84.4657|(33.72166, -84.4657)
453|33.77782|-84.467|(33.77782, -84.467)
454|33.73062|-84.38916|(33.73062, -84.38916)
455|33.75328|-84.38948|(33.75328, -84.38948)
456|33.87354|-84.41884|(33.87354, -84.41884)
457|33.74958|-84.39736|(33.74958, -84.39736)
458|33.80984|-84.48238|(33.80984, -84.48238)
459|33.67621|-84.40236|(33.67621, -84.40236)
460|33.72476|-84.41785|(33.72476, -84.41785)
461|33.68166|-84.3962|(33.68166, -84.3962)
462|33.74067|-84.4269|(33.74067, -84.4269)
463|33.7573|-84.38992|(33.7573, -84.38992)
464|33.7547|-84.41277|(33.7547, -84.41277)
465|33.87554|-84.39783|(33.87554, -84.39783)
466|33.85119|-84.36313|(33.85119, -84.36313)
467|33.70378|-84.4551|(33.70378, -84.4551)
468|33.80586|-84.39439|(33.80586, -84.39439)
469|33.76928|-84.4064|(33.76928, -84.4064)
470|33.74362|-84.3582|(33.74362, -84.3582)
471|33.75168|-84.38198|(33.75168, -84.38198)
472|33.79939|-84.3926|(33.79939, -84.3926)
473|33.74755|-84.39824|(33.74755, -84.39824)
474|33.68845|-84.49328|(33.68845, -84.49328)
475|33.82308|-84.40912|(33.82308, -84.40912)
476|33.76019|-84.51839|(33.76019, -84.51839)
477|33.73041|-84.41316|(33.73041, -84.41316)
478|33.73327|-84.34903|(33.73327, -84.34903)
479|33.84886|-84.36448|(33.84886, -84.36448)
480|33.75569|-84.40528|(33.75569, -84.40528)
481|33.76094|-84.40898|(33.76094, -84.40898)
482|33.77296|-84.36504|(33.77296, -84.36504)
483|33.72494|-84.39593|(33.72494, -84.39593)
484|33.7762|-84.47236|(33.7762, -84.47236)
485|33.75376|-84.35023|(33.75376, -84.35023)
486|33.7812|-84.45457|(33.7812, -84.45457)
487|33.75286|-84.3935|(33.75286, -84.3935)
488|33.72052|-84.37014|(33.72052, -84.37014)
489|33.69931|-84.48914|(33.69931, -84.48914)
490|33.79087|-84.36538|(33.79087, -84.36538)
491|33.69231|-84.51621|(33.69231, -84.51621)
492|33.85209|-84.3645|(33.85209, -84.3645)
493|33.74583|-84.41442|(33.74583, -84.41442)
494|33.78015|-84.45664|(33.78015, -84.45664)
495|33.80106|-84.46803|(33.80106, -84.46803)
496|33.66193|-84.51665|(33.66193, -84.51665)
497|33.65427|-84.50736|(33.65427, -84.50736)
498|33.80733|-84.41318|(33.80733, -84.41318)
499|33.68896|-84.35751|(33.68896, -84.35751)
500|33.69919|-84.41675|(33.69919, -84.41675)
501|33.72881|-84.39558|(33.72881, -84.39558)
502|33.75757|-84.4112|(33.75757, -84.4112)
503|33.70764|-84.36005|(33.70764, -84.36005)
504|33.81403|-84.43853|(33.81403, -84.43853)
505|33.7881|-84.47292|(33.7881, -84.47292)
506|33.77947|-84.38863|(33.77947, -84.38863)
507|33.75417|-84.37595|(33.75417, -84.37595)
508|33.69015|-84.50709|(33.69015, -84.50709)
509|33.73255|-84.38803|(33.73255, -84.38803)
510|33.77487|-84.38975|(33.77487, -84.38975)
511|33.7776|-84.3716|(33.7776, -84.3716)
512|33.70588|-84.4539|(33.70588, -84.4539)
513|33.74798|-84.37673|(33.74798, -84.37673)
514|33.67073|-84.5106|(33.67073, -84.5106)
515|33.746|-84.49751|(33.746, -84.49751)
516|33.73346|-84.40442|(33.73346, -84.40442)
517|33.68149|-84.37152|(33.68149, -84.37152)
518|33.75478|-84.4496|(33.75478, -84.4496)
519|33.78541|-84.44539|(33.78541, -84.44539)
520|33.76833|-84.43721|(33.76833, -84.43721)
521|33.7407|-84.34587|(33.7407, -84.34587)
522|33.79246|-84.44762|(33.79246, -84.44762)
523|33.67341|-84.39872|(33.67341, -84.39872)
524|33.76013|-84.36218|(33.76013, -84.36218)
525|33.75823|-84.41384|(33.75823, -84.41384)
526|33.74182|-84.41405|(33.74182, -84.41405)
527|33.74435|-84.41567|(33.74435, -84.41567)
528|33.74248|-84.377|(33.74248, -84.377)
529|33.74856|-84.3095|(33.74856, -84.3095)
530|33.80901|-84.45199|(33.80901, -84.45199)
531|33.75021|-84.44456|(33.75021, -84.44456)
532|33.84892|-84.36426|(33.84892, -84.36426)
533|33.67094|-84.38225|(33.67094, -84.38225)
534|33.77224|-84.38491|(33.77224, -84.38491)
535|33.72493|-84.39633|(33.72493, -84.39633)
536|33.78106|-84.45397|(33.78106, -84.45397)
537|33.84914|-84.36369|(33.84914, -84.36369)
538|33.80149|-84.39277|(33.80149, -84.39277)
539|33.80006|-84.48045|(33.80006, -84.48045)
